m1_msun,m2_msun,scale_factor,redshift,chirp_mass_msun,total_mass_msun,mass_ratio_q,eta,passes_quality_cut
3.301609e+07,1.217272e+06,0.18131299,4.51532454,4.524577e+06,3.423336e+07,0.03686905,0.03429368,1
1.956820e+06,1.908503e+06,0.18131900,4.51514187,1.682322e+06,3.865323e+06,0.97530835,0.24996094,1
1.747712e+06,1.554192e+06,0.18133301,4.51471585,1.434273e+06,3.301904e+06,0.88927270,0.24914126,1
2.052820e+07,1.551904e+06,0.18142000,4.51207148,4.296643e+06,2.208010e+07,0.07559867,0.06534519,1
4.307425e+07,1.221524e+06,0.18163000,4.50569838,5.051255e+06,4.429578e+07,0.02835855,0.02681606,1
1.465554e+06,1.369055e+06,0.18165500,4.50494054,1.232977e+06,2.834609e+06,0.93415568,0.24971027,1
2.305344e+06,1.886537e+06,0.18174300,4.50227531,1.813672e+06,4.191881e+06,0.81833206,0.24750454,1
2.091689e+06,1.313615e+06,0.18175000,4.50206329,1.435317e+06,3.405304e+06,0.62801662,0.23694823,1
5.039209e+06,1.881193e+06,0.18184701,4.49912820,2.618491e+06,6.920402e+06,0.37331113,0.19793977,1
3.831724e+07,1.393862e+06,0.18184701,4.49912820,5.209379e+06,3.971110e+07,0.03637688,0.03386804,1
2.145867e+06,1.847490e+06,0.18185700,4.49882586,1.732381e+06,3.993357e+06,0.86095308,0.24860430,1
1.394309e+06,1.359677e+06,0.18219399,4.48865512,1.198628e+06,2.753986e+06,0.97516158,0.24996046,1
3.784647e+06,1.312672e+06,0.18239699,4.48254652,1.889038e+06,5.097319e+06,0.34684131,0.19120443,1
9.637614e+06,1.339874e+06,0.18239699,4.48254652,2.874217e+06,1.097749e+07,0.13902553,0.10715875,1
1.324846e+07,1.305858e+06,0.18244401,4.48113375,3.237714e+06,1.455432e+07,0.09856672,0.08167280,1
9.693195e+07,1.189536e+07,0.18249500,4.47960224,2.690043e+07,1.088273e+08,0.12271872,0.09735738,1
1.419015e+06,1.297129e+06,0.18251801,4.47891151,1.180841e+06,2.716144e+06,0.91410475,0.24949656,1
1.720771e+06,1.541290e+06,0.18282899,4.46959203,1.417314e+06,3.262061e+06,0.89569767,0.24924318,1
1.195040e+07,1.345114e+06,0.18282899,4.46959203,3.154597e+06,1.329551e+07,0.11255806,0.09093503,1
1.496295e+06,1.449241e+06,0.18314800,4.46006518,1.281923e+06,2.945536e+06,0.96855335,0.24993620,1
1.408984e+06,1.363846e+06,0.18327600,4.45625184,1.206752e+06,2.772830e+06,0.96796362,0.24993375,1
1.768217e+07,1.421695e+06,0.18347301,4.45039307,3.836904e+06,1.910386e+07,0.08040274,0.06888101,1
2.443017e+06,1.551461e+06,0.18347999,4.45018547,1.686198e+06,3.994479e+06,0.63505952,0.23754577,1
1.311972e+08,1.453227e+07,0.18357700,4.44730546,3.431195e+07,1.457295e+08,0.11076660,0.08977661,1
4.635636e+06,1.313446e+06,0.18360899,4.44635630,2.069297e+06,5.949082e+06,0.28333664,0.17203688,1
7.344110e+07,1.280342e+06,0.18368500,4.44410254,6.445701e+06,7.472144e+07,0.01743360,0.01684127,1
3.421922e+07,3.560452e+06,0.18368600,4.44407295,8.630054e+06,3.777967e+07,0.10404830,0.08536087,1
4.255935e+07,1.332496e+07,0.18368600,4.44407295,2.007884e+07,5.588431e+07,0.31309136,0.18158551,1
1.327929e+07,1.568896e+06,0.18381999,4.44010462,3.605178e+06,1.484818e+07,0.11814608,0.09449791,1
4.981252e+07,2.016239e+07,0.18412100,4.43121106,2.704829e+07,6.997490e+07,0.40476545,0.20511423,1
1.586286e+06,1.567287e+06,0.18424200,4.42764422,1.372642e+06,3.153573e+06,0.98802289,0.24999093,1
1.719353e+06,1.254271e+06,0.18447401,4.42081792,1.275254e+06,2.973624e+06,0.72950140,0.24388455,1
2.141940e+07,1.429340e+06,0.18456300,4.41820420,4.166710e+06,2.284874e+07,0.06673111,0.05864330,1
1.569309e+06,1.220462e+06,0.18457000,4.41799860,1.202890e+06,2.789771e+06,0.77770661,0.24609093,1
3.106289e+06,1.736020e+06,0.18467900,4.41480077,2.004783e+06,4.842309e+06,0.55887274,0.22998081,1
1.829539e+06,1.275672e+06,0.18467900,4.41480077,1.325654e+06,3.105211e+06,0.69726385,0.24204629,1
1.841039e+06,1.344370e+06,0.18469299,4.41439055,1.366205e+06,3.185409e+06,0.73022329,0.24392223,1
1.401162e+06,1.385385e+06,0.18469299,4.41439055,1.212892e+06,2.786547e+06,0.98874042,0.24999199,1
3.649469e+06,2.432374e+06,0.18478200,4.41178258,2.583146e+06,6.081842e+06,0.66650077,0.23998805,1
1.486566e+06,1.405354e+06,0.18478900,4.41157747,1.258186e+06,2.891921e+06,0.94536941,0.24980285,1
1.391698e+06,1.368499e+06,0.18489800,4.40838721,1.201394e+06,2.760196e+06,0.98333046,0.24998234,1
2.020195e+06,1.265970e+06,0.18533000,4.39578040,1.384689e+06,3.286165e+06,0.62665732,0.23683069,1
1.547933e+06,1.464408e+06,0.18544701,4.39237604,1.310593e+06,3.012341e+06,0.94604084,0.24980779,1
1.774195e+06,1.569368e+06,0.18550199,4.39077767,1.452091e+06,3.343564e+06,0.88455205,0.24906180,1
2.223383e+07,2.169324e+06,0.18576600,4.38311649,5.401496e+06,2.440316e+07,0.09756859,0.08099285,1
1.552037e+06,1.230694e+06,0.18605199,4.37484160,1.201537e+06,2.782731e+06,0.79295386,0.24666623,1
1.370667e+06,1.310263e+06,0.18606600,4.37443698,1.166587e+06,2.680930e+06,0.95593065,0.24987309,1
1.398663e+06,1.337046e+06,0.18612100,4.37284879,1.190424e+06,2.735709e+06,0.95594611,0.24987318,1
1.735415e+07,2.397992e+06,0.18620700,4.37036749,5.157364e+06,1.975214e+07,0.13817978,0.10666521,1
2.047771e+07,1.818630e+06,0.18643101,4.36391464,4.709434e+06,2.229634e+07,0.08881023,0.07491324,1
1.274786e+07,1.463316e+06,0.18643799,4.36371357,3.403605e+06,1.421117e+07,0.11478912,0.09236667,1
1.426921e+06,1.369940e+06,0.18654799,4.36055079,1.217101e+06,2.796860e+06,0.96006713,0.24989623,1
1.548524e+08,1.213670e+06,0.18664700,4.35770739,8.428483e+06,1.560661e+08,0.00783759,0.00771617,1
1.808385e+06,1.556791e+06,0.18667300,4.35696109,1.459860e+06,3.365176e+06,0.86087348,0.24860258,1
1.436444e+07,1.477384e+06,0.18687300,4.35122773,3.598390e+06,1.584182e+07,0.10285012,0.08456133,1
1.449457e+06,1.370619e+06,0.18699101,4.34785079,1.226933e+06,2.820075e+06,0.94560843,0.24980461,1
2.010422e+06,1.528373e+06,0.18699101,4.34785079,1.523137e+06,3.538795e+06,0.76022497,0.24536114,1
1.339672e+06,1.335251e+06,0.18700500,4.34745065,1.164326e+06,2.674923e+06,0.99669970,0.24999932,1
1.850620e+06,1.265080e+06,0.18710200,4.34467816,1.327242e+06,3.115700e+06,0.68359778,0.24117037,1
5.837364e+06,1.324844e+06,0.18721201,4.34153779,2.301545e+06,7.162207e+06,0.22695923,0.15076050,1
4.091364e+07,1.479997e+06,0.18731600,4.33857224,5.543924e+06,4.239364e+07,0.03617368,0.03369206,1
7.568453e+06,2.814688e+06,0.18731600,4.33857224,3.924612e+06,1.038314e+07,0.37189744,0.19759680,1
6.081783e+06,1.666179e+06,0.18753500,4.33233788,2.664490e+06,7.747963e+06,0.27396232,0.16880203,1
3.558533e+08,1.590596e+06,0.18754999,4.33191168,1.383748e+07,3.574439e+08,0.00446981,0.00443012,1
7.674520e+07,1.567434e+06,0.18764400,4.32924034,7.402492e+06,7.831264e+07,0.02042387,0.01961448,1
2.443239e+07,1.191305e+06,0.18764600,4.32918363,3.950617e+06,2.562369e+07,0.04875925,0.04433079,1
2.050620e+06,1.463394e+06,0.18765700,4.32887133,1.503790e+06,3.514014e+06,0.71363483,0.24301858,1
1.091444e+08,4.676646e+06,0.18786700,4.32291460,1.634997e+07,1.138210e+08,0.04284825,0.03939952,1
2.356569e+08,2.085592e+07,0.18789200,4.32220624,5.408588e+07,2.565128e+08,0.08850120,0.07469497,1
1.683953e+06,1.270991e+06,0.18789300,4.32217796,1.271082e+06,2.954944e+06,0.75476590,0.24511726,1
7.533067e+06,1.275289e+06,0.18809500,4.31646233,2.515182e+06,8.808357e+06,0.16929218,0.12382000,1
3.319265e+06,1.462986e+06,0.18810201,4.31626438,1.887308e+06,4.782251e+06,0.44075615,0.21233296,1
1.585858e+06,1.394179e+06,0.18810201,4.31626438,1.293914e+06,2.980037e+06,0.87913259,0.24896571,1
1.342885e+06,1.281298e+06,0.18814300,4.31510606,1.141864e+06,2.624182e+06,0.95413836,0.24986230,1
1.893387e+06,1.338977e+06,0.18832500,4.30996939,1.381985e+06,3.232364e+06,0.70718626,0.24264537,1
2.250207e+06,1.299142e+06,0.18843600,4.30684154,1.477399e+06,3.549349e+06,0.57734356,0.23205009,1
1.357056e+06,1.351729e+06,0.18844999,4.30644751,1.179064e+06,2.708785e+06,0.99607404,0.24999903,1
1.669870e+06,1.315366e+06,0.18856201,4.30329531,1.288374e+06,2.985236e+06,0.78770563,0.24647447,1
3.299218e+06,1.505078e+06,0.18876401,4.29762014,1.910980e+06,4.804296e+06,0.45619248,0.21513474,1
2.005388e+06,1.635031e+06,0.18877099,4.29742402,1.574724e+06,3.640419e+06,0.81531895,0.24741251,1
1.250918e+08,1.001061e+08,0.18883500,4.29562860,9.729733e+07,2.251980e+08,0.80026126,0.24692253,1
2.292279e+07,1.423153e+06,0.18898501,4.29142510,4.273918e+06,2.434595e+07,0.06208463,0.05503841,1
9.030307e+07,1.733924e+06,0.18909401,4.28837490,8.395509e+06,9.203700e+07,0.01920116,0.01848450,1
1.248069e+07,1.345329e+06,0.18910700,4.28801153,3.212927e+06,1.382602e+07,0.10779285,0.08783606,1
2.528565e+06,1.417542e+06,0.18920900,4.28516087,1.634603e+06,3.946107e+06,0.56061123,0.23018252,1
2.922040e+06,1.281290e+06,0.18921900,4.28488160,1.656844e+06,4.203330e+06,0.43849164,0.21190765,1
1.338317e+06,1.181448e+06,0.18926100,4.28370862,1.094239e+06,2.519765e+06,0.88278641,0.24903107,1
2.718409e+06,1.242434e+06,0.18933100,4.28175537,1.576142e+06,3.960843e+06,0.45704472,0.21528459,1
8.988544e+07,1.331588e+06,0.18933100,4.28175537,7.158474e+06,9.121703e+07,0.01481428,0.01438492,1
1.332988e+06,1.258544e+06,0.18933100,4.28175537,1.127471e+06,2.591532e+06,0.94415295,0.24979371,1
6.629052e+07,1.219294e+06,0.18943299,4.27891146,6.007069e+06,6.750982e+07,0.01839319,0.01773479,1
1.933702e+06,1.729805e+06,0.18943600,4.27882758,1.591669e+06,3.663508e+06,0.89455597,0.24922559,1
1.271828e+06,1.192327e+06,0.18948500,4.27746264,1.071915e+06,2.464154e+06,0.93749069,0.24973977,1
1.410276e+06,1.233441e+06,0.18959799,4.27431740,1.147653e+06,2.643717e+06,0.87460967,0.24888147,1
1.519708e+06,1.462037e+06,0.18979400,4.26887035,1.297589e+06,2.981745e+06,0.96205158,0.24990648,1
1.481783e+06,1.367483e+06,0.18982200,4.26809318,1.239017e+06,2.849266e+06,0.92286308,0.24959768,1
1.243590e+08,1.223201e+06,0.18988200,4.26642875,7.753885e+06,1.255822e+08,0.00983604,0.00964536,1
1.495099e+06,1.443536e+06,0.19013201,4.25950373,1.278879e+06,2.938634e+06,0.96551180,0.24992303,1
1.466786e+06,1.343482e+06,0.19013201,4.25950373,1.221827e+06,2.810269e+06,0.91593612,0.24951872,1
1.856953e+07,1.415846e+06,0.19022299,4.25698803,3.906139e+06,1.998538e+07,0.07624565,0.06582521,1
4.333894e+07,1.594951e+06,0.19033299,4.25394983,5.932812e+06,4.493389e+07,0.03680180,0.03423557,1
3.454163e+06,1.218113e+06,0.19045600,4.25055648,1.739853e+06,4.672276e+06,0.35265080,0.19274072,1
1.891216e+06,1.310552e+06,0.19069600,4.24394845,1.365964e+06,3.201768e+06,0.69296778,0.24177737,1
2.572837e+08,1.071213e+08,0.19078200,4.24158476,1.418587e+08,3.644051e+08,0.41635491,0.20754845,1
1.692294e+07,1.570165e+06,0.19082300,4.24045834,3.992553e+06,1.849311e+07,0.09278325,0.07769651,1
9.040449e+06,1.622852e+06,0.19090800,4.23812517,3.121067e+06,1.066330e+07,0.17951012,0.12902848,1
1.879377e+06,1.435275e+06,0.19090800,4.23812517,1.427190e+06,3.314652e+06,0.76369698,0.24551223,1
2.975509e+07,1.190396e+07,0.19112299,4.23223281,1.605498e+07,4.165905e+07,0.40006450,0.20409574,1
8.694316e+06,1.356681e+06,0.19112700,4.23212308,2.770679e+06,1.005100e+07,0.15604234,0.11676024,1
1.510156e+06,1.278847e+06,0.19114800,4.23154838,1.208967e+06,2.789004e+06,0.84683084,0.24828040,1
1.761131e+06,1.612755e+06,0.19124700,4.22884016,1.466864e+06,3.373885e+06,0.91574950,0.24951649,1
3.862504e+07,1.185227e+06,0.19124700,4.22884016,4.746826e+06,3.981026e+07,0.03068547,0.02888554,1
1.755639e+06,1.442241e+06,0.19124700,4.22884016,1.383921e+06,3.197880e+06,0.82149049,0.24759891,1
2.221169e+06,1.283764e+06,0.19136000,4.22575260,1.459164e+06,3.504934e+06,0.57796787,0.23211723,1
1.532019e+06,1.401769e+06,0.19136000,4.22575260,1.275495e+06,2.933788e+06,0.91498090,0.24950723,1
4.776676e+07,1.271848e+06,0.19147401,4.22264104,5.395467e+06,4.903860e+07,0.02662622,0.02526299,1
1.331408e+06,1.327337e+06,0.19148800,4.22225942,1.157284e+06,2.658745e+06,0.99694205,0.24999941,1
1.006336e+07,2.748701e+06,0.19149500,4.22206843,4.401477e+06,1.281206e+07,0.27313948,0.16851265,1
3.857972e+07,1.341064e+06,0.19157700,4.21983321,5.105584e+06,3.992078e+07,0.03476086,0.03246464,1
1.382220e+06,1.289502e+06,0.19170099,4.21645702,1.162094e+06,2.671723e+06,0.93292114,0.24969892,1
2.079170e+06,1.461941e+06,0.19180700,4.21357401,1.513088e+06,3.541112e+06,0.70313686,0.24240455,1
2.556067e+06,1.480086e+06,0.19180700,4.21357401,1.680823e+06,4.036153e+06,0.57904798,0.23223298,1
1.374591e+07,1.319442e+06,0.19192800,4.21028721,3.307824e+06,1.506535e+07,0.09598796,0.07991075,1
2.693017e+07,1.556805e+06,0.19225900,4.20131701,4.814540e+06,2.848698e+07,0.05780896,0.05166313,1
3.374535e+07,1.471637e+06,0.19226199,4.20123598,5.108088e+06,3.521699e+07,0.04361007,0.04004149,1
1.387774e+06,1.297493e+06,0.19228400,4.20064064,1.168038e+06,2.685267e+06,0.93494580,0.24971741,1
1.445131e+07,1.457958e+06,0.19237600,4.19815354,3.579822e+06,1.590927e+07,0.10088760,0.08324379,1
1.355728e+06,1.354774e+06,0.19239700,4.19758628,1.179814e+06,2.710502e+06,0.99929662,0.24999997,1
1.526616e+06,1.422827e+06,0.19251101,4.19450817,1.282866e+06,2.949443e+06,0.93201338,0.24969042,1
5.697564e+06,2.144287e+06,0.19260401,4.19200002,2.973717e+06,7.841851e+06,0.37635153,0.19867121,1
4.545630e+06,3.418822e+06,0.19260401,4.19200002,3.424926e+06,7.964452e+06,0.75211173,0.24499587,1
1.466078e+06,1.320694e+06,0.19262600,4.19140720,1.211031e+06,2.786771e+06,0.90083485,0.24931959,1
3.766061e+07,7.444508e+06,0.19279000,4.18699098,1.373374e+07,4.510512e+07,0.19767357,0.13780713,1
1.313370e+07,1.559817e+06,0.19282900,4.18594200,3.576443e+06,1.469352e+07,0.11876446,0.09488754,1
1.504872e+06,1.195536e+06,0.19308200,4.17914656,1.166142e+06,2.700407e+06,0.79444378,0.24671949,1
1.539135e+06,1.426137e+06,0.19318300,4.17643879,1.289585e+06,2.965272e+06,0.92658325,0.24963696,1
3.007204e+06,1.702790e+06,0.19318300,4.17643879,1.954296e+06,4.709994e+06,0.56623697,0.23082523,1
3.816888e+08,1.183930e+06,0.19328400,4.17373386,1.192368e+07,3.828728e+08,0.00310182,0.00308267,1
1.370413e+06,1.363205e+06,0.19352600,4.16726435,1.189871e+06,2.733618e+06,0.99473998,0.24999826,1
1.575893e+07,1.376503e+06,0.19375500,4.16115711,3.589247e+06,1.713543e+07,0.08734747,0.07387775,1
2.213419e+06,1.250004e+06,0.19375500,4.16115711,1.436428e+06,3.463423e+06,0.56473922,0.23065561,1
5.931237e+06,3.710821e+06,0.19397400,4.15533001,4.061956e+06,9.642058e+06,0.62564031,0.23674227,1
9.671686e+07,5.237349e+07,0.19408700,4.15232863,6.138727e+07,1.490903e+08,0.54151352,0.22788442,1
8.460777e+06,1.254445e+06,0.19420800,4.14911857,2.618343e+06,9.715221e+06,0.14826593,0.11244921,1
2.316091e+06,1.354891e+06,0.19421500,4.14893289,1.531227e+06,3.670982e+06,0.58499030,0.23286030,1
1.916106e+08,5.446738e+06,0.19428200,4.14715735,2.250169e+07,1.970573e+08,0.02842608,0.02687638,1
1.738766e+07,1.666696e+06,0.19433001,4.14588568,4.180803e+06,1.905436e+07,0.09585512,0.07981951,1
1.763626e+06,1.517611e+06,0.19434500,4.14548876,1.423419e+06,3.281237e+06,0.86050659,0.24859465,1
3.063537e+06,1.392155e+06,0.19440199,4.14398015,1.770775e+06,4.455692e+06,0.45442745,0.21482283,1
2.004473e+06,1.450821e+06,0.19447400,4.14207563,1.480715e+06,3.455294e+06,0.72379162,0.24358134,1
2.963685e+06,1.485061e+06,0.19454600,4.14017253,1.805087e+06,4.448745e+06,0.50108588,0.22238275,1
2.067862e+07,1.413738e+06,0.19466899,4.13692490,4.080242e+06,2.209236e+07,0.06836711,0.05989716,1
2.157322e+06,1.503572e+06,0.19478400,4.13389189,1.562810e+06,3.660895e+06,0.69696244,0.24202761,1
1.729023e+06,1.259402e+06,0.19479100,4.13370730,1.281417e+06,2.988425e+06,0.72838955,0.24382624,1
2.082241e+06,1.818172e+06,0.19489600,4.13094169,1.693080e+06,3.900413e+06,0.87318062,0.24885409,1
7.219974e+07,4.260304e+06,0.19489600,4.13094169,1.306468e+07,7.646004e+07,0.05900720,0.05261471,1
5.149970e+06,1.485858e+06,0.19489899,4.13086284,2.322149e+06,6.635828e+06,0.28851772,0.17377676,1
1.453722e+06,1.248599e+06,0.19494300,4.12970469,1.172182e+06,2.702321e+06,0.85889829,0.24855957,1
2.495704e+06,1.332991e+06,0.19502200,4.12762658,1.572541e+06,3.828695e+06,0.53411414,0.22694401,1
2.278093e+06,1.300381e+06,0.19503599,4.12725871,1.486776e+06,3.578474e+06,0.57082000,0.23133766,1
4.937556e+08,1.724683e+08,0.19524001,4.12190110,2.474051e+08,6.662238e+08,0.34929889,0.19185843,1
1.923561e+07,1.066969e+07,0.19524600,4.12174395,1.236531e+07,2.990530e+07,0.55468447,0.22948880,1
1.327917e+07,1.520815e+06,0.19524600,4.12174395,3.540757e+06,1.479999e+07,0.11452635,0.09219869,1
2.064688e+06,1.732507e+06,0.19525300,4.12156024,1.645224e+06,3.797195e+06,0.83911290,0.24808678,1
2.022262e+06,1.491098e+06,0.19525300,4.12156024,1.508209e+06,3.513360e+06,0.73734191,0.24428586,1
1.351867e+06,1.331011e+06,0.19541200,4.11739312,1.167748e+06,2.682879e+06,0.98457227,0.24998489,1
7.199040e+06,3.820431e+06,0.19547699,4.11569152,4.520641e+06,1.101947e+07,0.53068616,0.22649856,1
1.868733e+06,1.837659e+06,0.19547699,4.11569152,1.613233e+06,3.706392e+06,0.98337131,0.24998243,1
1.691379e+06,1.371367e+06,0.19552800,4.11435701,1.324386e+06,3.062746e+06,0.81079824,0.24727071,1
5.585961e+06,1.543195e+06,0.19559300,4.11265742,2.458689e+06,7.129155e+06,0.27626304,0.16960646,1
2.911367e+06,1.305824e+06,0.19560000,4.11247436,1.671030e+06,4.217191e+06,0.44852600,0.21376423,1
1.046760e+07,3.787880e+06,0.19567500,4.11051487,5.347485e+06,1.425548e+07,0.36186723,0.19511008,1
1.565323e+06,1.334860e+06,0.19583200,4.10641777,1.257589e+06,2.900183e+06,0.85276936,0.24842132,1
1.291758e+06,1.239476e+06,0.19587600,4.10527062,1.101502e+06,2.531234e+06,0.95952627,0.24989334,1
1.469339e+06,1.424175e+06,0.19596300,4.10300426,1.259291e+06,2.893513e+06,0.96926251,0.24993909,1
1.712917e+06,1.537747e+06,0.19603500,4.10112996,1.412467e+06,3.250664e+06,0.89773596,0.24927404,1
6.643756e+06,2.771819e+06,0.19605300,4.10066160,3.667226e+06,9.415574e+06,0.41720659,0.20772312,1
6.995940e+06,2.537718e+06,0.19605300,4.10066160,3.578671e+06,9.533658e+06,0.36274148,0.19533059,1
4.783584e+06,1.297867e+06,0.19619501,4.09696969,2.084437e+06,6.081451e+06,0.27131680,0.16786846,1
2.049070e+06,1.289303e+06,0.19622400,4.09621646,1.407473e+06,3.338373e+06,0.62921388,0.23705116,1
1.650207e+06,1.223674e+06,0.19633999,4.09320580,1.234323e+06,2.873881e+06,0.74152792,0.24449311,1
2.291822e+06,1.233404e+06,0.19641300,4.09131281,1.449888e+06,3.525226e+06,0.53817638,0.22746383,1
1.734101e+06,1.485179e+06,0.19642800,4.09092388,1.396240e+06,3.219280e+06,0.85645450,0.24850531,1
1.453100e+07,2.684367e+06,0.19652900,4.08830755,5.099166e+06,1.721537e+07,0.18473379,0.13161482,1
1.500856e+06,1.394046e+06,0.19652900,4.08830755,1.259050e+06,2.894903e+06,0.92883398,0.24965967,1
3.411529e+06,1.673221e+06,0.19652900,4.08830755,2.054223e+06,5.084751e+06,0.49046072,0.22078175,1
1.369346e+06,1.298096e+06,0.19657300,4.08716853,1.160574e+06,2.667442e+06,0.94796753,0.24982163,1
1.011094e+07,1.624978e+06,0.19675501,4.08246278,3.277026e+06,1.173592e+07,0.16071483,0.11929023,1
2.260629e+06,1.680071e+06,0.19696601,4.07701818,1.692854e+06,3.940700e+06,0.74318737,0.24457394,1
5.286271e+06,3.694686e+06,0.19698800,4.07645132,3.835055e+06,8.980957e+06,0.69892100,0.24214847,1
1.918158e+06,1.827960e+06,0.19698800,4.07645132,1.630025e+06,3.746118e+06,0.95297685,0.24985507,1
1.559389e+06,1.358570e+06,0.19699600,4.07624512,1.266502e+06,2.917958e+06,0.87121921,0.24881589,1
2.816726e+06,1.329621e+06,0.19699600,4.07624512,1.661691e+06,4.146346e+06,0.47204473,0.21784176,1
3.944110e+06,1.323919e+06,0.19711199,4.07325800,1.933556e+06,5.268029e+06,0.33566999,0.18815431,1
1.702155e+06,1.525642e+06,0.19711199,4.07325800,1.402458e+06,3.227798e+06,0.89630025,0.24925238,1
2.802672e+07,1.297259e+06,0.19733199,4.06760194,4.394553e+06,2.932398e+07,0.04628650,0.04228176,1
3.556584e+06,1.238150e+06,0.19734600,4.06724226,1.778816e+06,4.794734e+06,0.34812908,0.19154788,1
5.958134e+08,1.349238e+06,0.19740100,4.06583041,1.541348e+07,5.971626e+08,0.00226453,0.00225431,1
1.367547e+06,1.268437e+06,0.19750699,4.06311184,1.146405e+06,2.635983e+06,0.92752726,0.24964658,1
2.216755e+08,1.370449e+06,0.19756700,4.06157402,1.046814e+07,2.230460e+08,0.00618223,0.00610649,1
1.716770e+06,1.697800e+06,0.19757199,4.06144614,1.486251e+06,3.414570e+06,0.98895042,0.24999228,1
1.582654e+06,1.353121e+06,0.19759400,4.06088237,1.273178e+06,2.935775e+06,0.85496922,0.24847178,1
4.306082e+07,3.800694e+06,0.19768600,4.05852712,9.867425e+06,4.686151e+07,0.08826339,0.07452681,1
1.978846e+06,1.428302e+06,0.19769700,4.05824573,1.459691e+06,3.407148e+06,0.72178564,0.24347259,1
1.673339e+07,1.302818e+06,0.19791999,4.05254662,3.563294e+06,1.803621e+07,0.07785738,0.06701580,1
3.504547e+08,1.284324e+06,0.19796000,4.05152545,1.209873e+07,3.517390e+08,0.00366474,0.00363802,1
1.925258e+06,1.602377e+06,0.19804800,4.04928110,1.527761e+06,3.527635e+06,0.83229179,0.24790560,1
2.125347e+06,1.419488e+06,0.19804800,4.04928110,1.505975e+06,3.544835e+06,0.66788520,0.24008748,1
4.636507e+06,1.505949e+06,0.19804800,4.04928110,2.232196e+06,6.142457e+06,0.32480250,0.18506193,1
1.396144e+06,1.326348e+06,0.19818000,4.04591773,1.184566e+06,2.722492e+06,0.95000778,0.24983569,1
1.345344e+06,1.335044e+06,0.19829801,4.04291502,1.166696e+06,2.680388e+06,0.99234414,0.24999631,1
2.439902e+06,1.383268e+06,0.19837900,4.04085626,1.586655e+06,3.823171e+06,0.56693592,0.23090402,1
3.440523e+07,1.395670e+06,0.19839001,4.04057646,4.989598e+06,3.580090e+07,0.04056565,0.03746446,1
2.263773e+06,1.366026e+06,0.19840100,4.04029707,1.521243e+06,3.629799e+06,0.60342884,0.23470735,1
7.697963e+07,1.403980e+06,0.19841500,4.03994163,6.940599e+06,7.838361e+07,0.01823833,0.01759083,1
4.171420e+07,1.660762e+06,0.19850700,4.03760583,5.982834e+06,4.337496e+07,0.03981286,0.03682248,1
4.410762e+08,1.529347e+07,0.19862300,4.03466362,5.828389e+07,4.563697e+08,0.03467309,0.03238816,1
1.641674e+07,1.569029e+06,0.19863600,4.03433428,3.940623e+06,1.798577e+07,0.09557492,0.07962689,1
1.627059e+06,1.361659e+06,0.19876800,4.03099078,1.294751e+06,2.988719e+06,0.83688360,0.24802861,1
1.914334e+06,1.562843e+06,0.19886400,4.02856228,1.504231e+06,3.477178e+06,0.81638993,0.24744545,1
1.074525e+07,1.460529e+06,0.19910000,4.02260164,3.163172e+06,1.220578e+07,0.13592322,0.10534058,1
3.982522e+06,1.345362e+06,0.19910701,4.02242497,1.959239e+06,5.327883e+06,0.33781656,0.18875037,1
2.007411e+06,1.792279e+06,0.19910701,4.02242497,1.650728e+06,3.799690e+06,0.89283140,0.24919860,1
