m1_msun,m2_msun,scale_factor,redshift,chirp_mass_msun,total_mass_msun,mass_ratio_q,eta,passes_quality_cut,f_isco_hz,band,in_pta,in_lisa,in_gap
6.054222e+06,2.368217e+06,0.68149298,0.46736655,3.227010e+06,8.422439e+06,0.39116785,0.20211758,1,5.220786e-04,lisa,0,1,0
1.463043e+07,1.112693e+07,0.68158102,0.46717701,1.108662e+07,2.575736e+07,0.76053335,0.24537468,1,1.707153e-04,lisa,0,1,0
3.475391e+08,1.180986e+06,0.68159300,0.46715122,1.146710e+07,3.487201e+08,0.00339814,0.00337516,1,1.260947e-05,gap,0,0,1
4.591083e+08,4.908341e+06,0.68161899,0.46709528,3.008869e+07,4.640166e+08,0.01069103,0.01046605,1,9.476330e-06,gap,0,0,1
1.171699e+08,4.707957e+06,0.68167502,0.46697469,1.689679e+07,1.218779e+08,0.04018060,0.03713633,1,3.607854e-05,gap,0,0,1
8.308193e+07,1.239356e+06,0.68168199,0.46695969,6.644069e+06,8.432129e+07,0.01491728,0.01448199,1,5.214786e-05,gap,0,0,1
8.299114e+08,1.180986e+06,0.68169397,0.46693391,1.624935e+07,8.310924e+08,0.00142303,0.00141899,1,5.290837e-06,gap,0,0,1
1.169756e+09,1.180986e+06,0.68169397,0.46693391,1.864221e+07,1.170937e+09,0.00100960,0.00100756,1,3.755262e-06,gap,0,0,1
1.364981e+09,1.180994e+06,0.68179500,0.46671654,1.983007e+07,1.366162e+09,0.00086521,0.00086371,1,3.218634e-06,gap,0,0,1
2.160348e+07,1.306515e+07,0.68179500,0.46671654,1.453435e+07,3.466863e+07,0.60477062,0.23483604,1,1.268344e-04,gap,0,0,1
4.070904e+09,1.482950e+06,0.68187702,0.46654011,3.519821e+07,4.072387e+09,0.00036428,0.00036402,1,1.079754e-06,gap,0,0,1
1.045661e+09,1.180986e+06,0.68188399,0.46652512,1.782400e+07,1.046842e+09,0.00112942,0.00112687,1,4.200419e-06,gap,0,0,1
3.088072e+06,1.612415e+06,0.68189597,0.46649935,1.922516e+06,4.700487e+06,0.52214294,0.22536088,1,9.354722e-04,lisa,0,1,0
2.653528e+08,1.228788e+06,0.68192202,0.46644333,1.053936e+07,2.665816e+08,0.00463077,0.00458818,1,1.649467e-05,gap,0,0,1
5.196531e+07,1.993401e+06,0.68197203,0.46633580,7.290757e+06,5.395871e+07,0.03836023,0.03557829,1,8.149147e-05,gap,0,0,1
2.101358e+09,1.180986e+06,0.68199700,0.46628211,2.356666e+07,2.102539e+09,0.00056201,0.00056138,1,2.091364e-06,gap,0,0,1
1.237065e+07,1.264486e+06,0.68199700,0.46628211,3.087820e+06,1.363514e+07,0.10221662,0.08413711,1,3.224885e-04,lisa,0,1,0
7.937157e+08,1.180986e+06,0.68199700,0.46628211,1.596187e+07,7.948967e+08,0.00148792,0.00148350,1,5.531756e-06,gap,0,0,1
4.759005e+08,5.556658e+07,0.68208599,0.46609081,1.283224e+08,5.314671e+08,0.11676092,0.09362182,1,8.273654e-06,gap,0,0,1
3.772823e+08,1.261642e+07,0.68209797,0.46606506,4.879453e+07,3.898987e+08,0.03344026,0.03131115,1,1.127774e-05,gap,0,0,1
1.926336e+08,2.304532e+07,0.68219900,0.46584794,5.267776e+07,2.156789e+08,0.11963292,0.09543318,1,2.038760e-05,gap,0,0,1
1.733998e+08,1.367049e+07,0.68222499,0.46579210,3.719621e+07,1.870703e+08,0.07883798,0.06773654,1,2.350547e-05,gap,0,0,1
9.119132e+08,1.828609e+06,0.68228799,0.46565675,2.193208e+07,9.137418e+08,0.00200524,0.00199723,1,4.812273e-06,gap,0,0,1
3.543697e+09,1.180986e+06,0.68228799,0.46565675,2.904695e+07,3.544878e+09,0.00033326,0.00033304,1,1.240430e-06,gap,0,0,1
2.136861e+09,7.140773e+06,0.68228799,0.46565675,6.980200e+07,2.144002e+09,0.00334171,0.00331949,1,2.050919e-06,gap,0,0,1
5.200502e+07,8.121804e+06,0.68229997,0.46563102,1.658078e+07,6.012682e+07,0.15617346,0.11683185,1,7.313167e-05,gap,0,0,1
2.609182e+06,2.074727e+06,0.68232602,0.46557506,2.022821e+06,4.683909e+06,0.79516377,0.24674504,1,9.387831e-04,lisa,0,1,0
3.884455e+08,2.998229e+06,0.68237603,0.46546765,2.094995e+07,3.914437e+08,0.00771853,0.00760075,1,1.123322e-05,gap,0,0,1
1.265663e+09,1.180986e+06,0.68238902,0.46543976,1.923947e+07,1.266844e+09,0.00093310,0.00093136,1,3.470968e-06,gap,0,0,1
2.910717e+08,1.503942e+06,0.68248999,0.46522296,1.234500e+07,2.925756e+08,0.00516691,0.00511393,1,1.502919e-05,gap,0,0,1
8.167168e+07,7.418999e+06,0.68250197,0.46519724,1.903196e+07,8.909068e+07,0.09083931,0.07634002,1,4.935617e-05,gap,0,0,1
9.137452e+08,1.180986e+06,0.68250197,0.46519724,1.688747e+07,9.149262e+08,0.00129247,0.00128913,1,4.806043e-06,gap,0,0,1
1.496797e+07,7.171937e+06,0.68259102,0.46500609,8.901116e+06,2.213991e+07,0.47915228,0.21900185,1,1.986085e-04,lisa,0,1,0
2.277960e+09,1.180988e+06,0.68259102,0.46500609,2.434001e+07,2.279141e+09,0.00051844,0.00051790,1,1.929312e-06,gap,0,0,1
1.003026e+07,2.759241e+06,0.68268597,0.46480233,4.404437e+06,1.278950e+07,0.27509167,0.16919777,1,3.438113e-04,lisa,0,1,0
1.902391e+08,2.831739e+07,0.68268597,0.46480233,5.900639e+07,2.185565e+08,0.14885158,0.11277831,1,2.011917e-05,gap,0,0,1
2.113375e+09,1.180986e+06,0.68269199,0.46478941,2.362049e+07,2.114556e+09,0.00055882,0.00055819,1,2.079479e-06,gap,0,0,1
1.721317e+09,1.532728e+06,0.68269199,0.46478941,2.544170e+07,1.722850e+09,0.00089044,0.00088886,1,2.552268e-06,gap,0,0,1
1.631887e+07,1.037510e+07,0.68278700,0.46458559,1.127007e+07,2.669397e+07,0.63577319,0.23760525,1,1.647254e-04,lisa,0,1,0
1.106268e+09,1.721258e+07,0.68280602,0.46454479,9.072160e+07,1.123481e+09,0.01555914,0.01508604,1,3.913886e-06,gap,0,0,1
1.366203e+09,1.568940e+07,0.68289399,0.46435613,9.344974e+07,1.381892e+09,0.01148394,0.01122466,1,3.181995e-06,gap,0,0,1
6.969841e+08,8.775421e+07,0.68290699,0.46432825,1.963132e+08,7.847383e+08,0.12590561,0.09932101,1,5.603364e-06,gap,0,0,1
5.284145e+07,2.654207e+07,0.68300802,0.46411165,3.222550e+07,7.938352e+07,0.50229640,0.22256087,1,5.539153e-05,gap,0,0,1
6.143254e+06,2.011957e+06,0.68300802,0.46411165,2.971141e+06,8.155211e+06,0.32750673,0.18584324,1,5.391859e-04,lisa,0,1,0
4.216844e+08,5.059920e+07,0.68308997,0.46393600,1.155149e+08,4.722836e+08,0.11999306,0.09565892,1,9.310454e-06,gap,0,0,1
4.627798e+08,1.313327e+07,0.68309599,0.46392310,5.429287e+07,4.759131e+08,0.02837909,0.02683441,1,9.239449e-06,gap,0,0,1
2.482949e+09,1.193460e+06,0.68309599,0.46392310,2.535304e+07,2.484142e+09,0.00048066,0.00048020,1,1.770098e-06,gap,0,0,1
1.350580e+08,3.384042e+06,0.68310702,0.46389946,1.471364e+07,1.384420e+08,0.02505621,0.02384625,1,3.176185e-05,gap,0,0,1
2.942235e+06,1.560821e+06,0.68313402,0.46384160,1.847212e+06,4.503056e+06,0.53048822,0.22647265,1,9.764868e-04,lisa,0,1,0
1.487585e+08,1.930012e+07,0.68319100,0.46371952,4.263173e+07,1.680586e+08,0.12974129,0.10165300,1,2.616453e-05,gap,0,0,1
2.081813e+08,1.405419e+06,0.68328601,0.46351599,1.036277e+07,2.095867e+08,0.00675094,0.00666070,1,2.098022e-05,gap,0,0,1
6.120534e+09,1.180988e+06,0.68328899,0.46350961,3.614484e+07,6.121715e+09,0.00019296,0.00019288,1,7.182913e-07,gap,0,0,1
1.829259e+07,2.520402e+06,0.68329197,0.46350322,5.427253e+06,2.081299e+07,0.13778268,0.10643292,1,2.112707e-04,lisa,0,1,0
1.087022e+08,2.223989e+06,0.68329901,0.46348814,1.049581e+07,1.109262e+08,0.02045947,0.01964730,1,3.964055e-05,gap,0,0,1
1.799291e+08,1.186769e+06,0.68339401,0.46328470,8.832614e+06,1.811159e+08,0.00659576,0.00650960,1,2.427824e-05,gap,0,0,1
2.418335e+09,1.115698e+08,0.68348801,0.46308346,3.784574e+08,2.529905e+09,0.04613496,0.04215555,1,1.738079e-06,gap,0,0,1
4.417213e+09,1.180986e+06,0.68350101,0.46305563,3.172364e+07,4.418394e+09,0.00026736,0.00026722,1,9.951975e-07,gap,0,0,1
5.321996e+06,1.230661e+06,0.68353897,0.46297438,2.120529e+06,6.552657e+06,0.23124050,0.15253802,1,6.710522e-04,lisa,0,1,0
1.373995e+07,1.230416e+06,0.68361503,0.46281161,3.175234e+06,1.497037e+07,0.08955025,0.07543489,1,2.937253e-04,lisa,0,1,0
8.449291e+06,1.251553e+06,0.68361503,0.46281161,2.613363e+06,9.700844e+06,0.14812521,0.11237002,1,4.532775e-04,lisa,0,1,0
1.768999e+07,1.879111e+06,0.68361503,0.46281161,4.515375e+06,1.956910e+07,0.10622454,0.08680371,1,2.246999e-04,lisa,0,1,0
1.509847e+09,2.547195e+08,0.68363398,0.46277106,5.031176e+08,1.764566e+09,0.16870550,0.12351482,1,2.491929e-06,gap,0,0,1
8.539799e+07,1.774550e+07,0.68369699,0.46263625,3.203562e+07,1.031435e+08,0.20779763,0.14244665,1,4.263163e-05,gap,0,0,1
4.418409e+09,1.181013e+06,0.68381703,0.46237949,3.172751e+07,4.419590e+09,0.00026729,0.00026715,1,9.949282e-07,gap,0,0,1
7.954886e+08,1.180986e+06,0.68384302,0.46232391,1.597613e+07,7.966696e+08,0.00148460,0.00148021,1,5.519446e-06,gap,0,0,1
2.214689e+06,2.079525e+06,0.68384302,0.46232391,1.868054e+06,4.294214e+06,0.93896931,0.24975232,1,1.023977e-03,lisa,0,1,0
5.461101e+09,5.096915e+07,0.68390602,0.46218921,3.299815e+08,5.512070e+09,0.00933313,0.00916132,1,7.977356e-07,gap,0,0,1
4.072439e+09,1.180986e+06,0.68390602,0.46218921,3.070885e+07,4.073620e+09,0.00028999,0.00028983,1,1.079427e-06,gap,0,0,1
1.716608e+07,8.321774e+06,0.68391901,0.46216143,1.027225e+07,2.548785e+07,0.48478010,0.21989761,1,1.725204e-04,lisa,0,1,0
5.803809e+07,3.431872e+06,0.68410897,0.46175543,1.051511e+07,6.146996e+07,0.05913137,0.05271307,1,7.153372e-05,gap,0,0,1
3.547904e+09,1.180986e+06,0.68410897,0.46175543,2.906074e+07,3.549085e+09,0.00033287,0.00033265,1,1.238960e-06,gap,0,0,1
7.794228e+08,6.981503e+07,0.68415898,0.46164858,1.801471e+08,8.492378e+08,0.08957273,0.07545072,1,5.177790e-06,gap,0,0,1
1.430766e+08,1.248282e+06,0.68432403,0.46129605,8.303488e+06,1.443249e+08,0.00872457,0.00857430,1,3.046720e-05,gap,0,0,1
1.050401e+07,1.423766e+06,0.68434900,0.46124273,3.087197e+06,1.192778e+07,0.13554500,0.10511744,1,3.686500e-04,lisa,0,1,0
4.144154e+09,1.180986e+06,0.68450803,0.46090324,3.092406e+07,4.145335e+09,0.00028498,0.00028481,1,1.060753e-06,gap,0,0,1
5.843608e+09,1.180986e+06,0.68450803,0.46090324,3.548148e+07,5.844789e+09,0.00020210,0.00020202,1,7.523240e-07,gap,0,0,1
1.243299e+06,1.180986e+06,0.68450803,0.46090324,1.054813e+06,2.424285e+06,0.94988092,0.24983483,1,1.813803e-03,lisa,0,1,0
2.834618e+08,2.273871e+08,0.68452698,0.46086280,2.207485e+08,5.108489e+08,0.80217899,0.24698776,1,8.607584e-06,gap,0,0,1
1.421969e+08,4.666992e+07,0.68453002,0.46085631,6.885337e+07,1.888668e+08,0.32820631,0.18604408,1,2.328188e-05,gap,0,0,1
2.217420e+08,1.819649e+08,0.68466002,0.46057893,1.746981e+08,4.037069e+08,0.82061540,0.24757298,1,1.089200e-05,gap,0,0,1
8.875170e+07,4.350044e+06,0.68471003,0.46047225,1.439497e+07,9.310174e+07,0.04901364,0.04454046,1,4.722978e-05,gap,0,0,1
1.320351e+08,1.341202e+06,0.68471700,0.46045739,8.392559e+06,1.333763e+08,0.01015792,0.00995466,1,3.296819e-05,gap,0,0,1
1.914423e+06,1.861264e+06,0.68488097,0.46010773,1.643268e+06,3.775687e+06,0.97223236,0.24995044,1,1.164603e-03,lisa,0,1,0
1.896590e+08,1.451094e+06,0.68493199,0.45999897,1.017524e+07,1.911101e+08,0.00765107,0.00753532,1,2.300860e-05,gap,0,0,1
2.856008e+06,2.005093e+06,0.68495703,0.45994560,2.076775e+06,4.861101e+06,0.70206141,0.24233975,1,9.045635e-04,lisa,0,1,0
3.491039e+07,1.133671e+07,0.68511599,0.45960686,1.680537e+07,4.624710e+07,0.32473742,0.18504303,1,9.508001e-05,gap,0,0,1
1.005269e+08,9.632640e+07,0.68511897,0.45960051,8.566196e+07,1.968533e+08,0.95821516,0.24988617,1,2.233732e-05,gap,0,0,1
2.279790e+09,1.180992e+06,0.68512201,0.45959404,2.434788e+07,2.280971e+09,0.00051803,0.00051749,1,1.927764e-06,gap,0,0,1
4.248849e+07,5.095202e+06,0.68515998,0.45951315,1.163504e+07,4.758369e+07,0.11991958,0.09561289,1,9.240928e-05,gap,0,0,1
5.457337e+08,4.814275e+07,0.68531299,0.45918728,1.250166e+08,5.938764e+08,0.08821656,0.07449369,1,7.404191e-06,gap,0,0,1
5.909152e+07,1.082430e+07,0.68531603,0.45918081,2.063668e+07,6.991582e+07,0.18317857,0.13085010,1,6.289241e-05,gap,0,0,1
1.120004e+08,1.261250e+06,0.68552202,0.45874235,7.571743e+06,1.132616e+08,0.01126112,0.01101172,1,3.882316e-05,gap,0,0,1
3.602952e+08,3.304325e+08,0.68554097,0.45870202,3.003194e+08,6.907277e+08,0.91711602,0.24953271,1,6.366003e-06,gap,0,0,1
5.512297e+09,1.180996e+06,0.68573099,0.45829781,3.466279e+07,5.513478e+09,0.00021425,0.00021416,1,7.975319e-07,gap,0,0,1
1.123581e+09,1.812563e+07,0.68573099,0.45829781,9.415158e+07,1.141707e+09,0.01613202,0.01562386,1,3.851405e-06,gap,0,0,1
9.309197e+06,6.394316e+06,0.68574399,0.45827016,6.693055e+06,1.570351e+07,0.68688159,0.24138633,1,2.800122e-04,lisa,0,1,0
5.551801e+09,1.199278e+06,0.68592501,0.45788532,3.508381e+07,5.553000e+09,0.00021602,0.00021592,1,7.918557e-07,gap,0,0,1
7.249085e+09,1.180986e+06,0.68592799,0.45787898,3.867639e+07,7.250266e+09,0.00016292,0.00016286,1,6.064846e-07,gap,0,0,1
1.180986e+06,1.180986e+06,0.68593401,0.45786619,1.028108e+06,2.361972e+06,1.00000000,0.25000000,1,1.861654e-03,lisa,0,1,0
5.513493e+09,1.191317e+06,0.68611503,0.45748155,3.484724e+07,5.514684e+09,0.00021607,0.00021598,1,7.973575e-07,gap,0,0,1
1.217124e+06,1.194575e+06,0.68613100,0.45744763,1.049698e+06,2.411699e+06,0.98147354,0.24997815,1,1.823268e-03,lisa,0,1,0
2.669073e+06,1.439826e+06,0.68615001,0.45740725,1.690664e+06,4.108899e+06,0.53944797,0.22762478,1,1.070159e-03,lisa,0,1,0
3.649483e+08,3.744922e+06,0.68622601,0.45724584,2.333842e+07,3.686932e+08,0.01026151,0.01005411,1,1.192638e-05,gap,0,0,1
1.835134e+08,2.214113e+06,0.68633097,0.45702299,1.292842e+07,1.857275e+08,0.01206513,0.01177918,1,2.367541e-05,gap,0,0,1
2.202082e+06,1.965264e+06,0.68635303,0.45697616,1.810426e+06,4.167346e+06,0.89245723,0.24919267,1,1.055150e-03,lisa,0,1,0
6.649897e+08,2.873147e+06,0.68635303,0.45697616,2.533764e+07,6.678628e+08,0.00432059,0.00428349,1,6.583949e-06,gap,0,0,1
1.571996e+07,1.970534e+06,0.68637902,0.45692099,4.416449e+06,1.769049e+07,0.12535235,0.09898182,1,2.485614e-04,lisa,0,1,0
5.051948e+08,1.298345e+06,0.68654400,0.45657088,1.409921e+07,5.064931e+08,0.00256999,0.00255683,1,8.681608e-06,gap,0,0,1
3.103100e+09,1.996988e+08,0.68654400,0.45657088,5.909168e+08,3.302799e+09,0.06435461,0.05680767,1,1.331348e-06,gap,0,0,1
2.299011e+08,1.510732e+08,0.68654400,0.45657088,1.615318e+08,3.809743e+08,0.65712256,0.23929693,1,1.154192e-05,gap,0,0,1
9.053838e+06,7.888766e+06,0.68654400,0.45657088,7.353753e+06,1.694260e+07,0.87131734,0.24881782,1,2.595336e-04,lisa,0,1,0
4.146029e+09,1.180989e+06,0.68674099,0.45615307,3.092970e+07,4.147210e+09,0.00028485,0.00028469,1,1.060273e-06,gap,0,0,1
1.987910e+07,1.508178e+06,0.68674701,0.45614030,4.169447e+06,2.138728e+07,0.07586752,0.06554481,1,2.055977e-04,lisa,0,1,0
2.145379e+06,1.976956e+06,0.68674701,0.45614030,1.792553e+06,4.122335e+06,0.92149499,0.24958269,1,1.066671e-03,lisa,0,1,0
1.772837e+08,3.405639e+06,0.68676001,0.45611274,1.648671e+07,1.806893e+08,0.01921011,0.01849279,1,2.433555e-05,gap,0,0,1
9.565397e+08,1.822970e+06,0.68678600,0.45605764,2.231431e+07,9.583627e+08,0.00190580,0.00189855,1,4.588216e-06,gap,0,0,1
5.092014e+08,2.139415e+07,0.68691301,0.45578841,7.539769e+07,5.305956e+08,0.04201510,0.03869523,1,8.287244e-06,gap,0,0,1
4.147254e+09,1.181271e+06,0.68694401,0.45572272,3.093779e+07,4.148435e+09,0.00028483,0.00028467,1,1.059960e-06,gap,0,0,1
5.651240e+06,4.157160e+06,0.68714201,0.45530325,4.209637e+06,9.808400e+06,0.73561909,0.24419915,1,4.483070e-04,lisa,0,1,0
1.010097e+08,2.100384e+06,0.68714499,0.45529694,9.847746e+06,1.031101e+08,0.02079388,0.01995536,1,4.264544e-05,gap,0,0,1
1.504030e+08,2.109035e+06,0.68714797,0.45529063,1.159160e+07,1.525120e+08,0.01402256,0.01363741,1,2.883166e-05,gap,0,0,1
1.549011e+08,5.825701e+07,0.68714797,0.45529063,8.081672e+07,2.131581e+08,0.37609165,0.19860902,1,2.062870e-05,gap,0,0,1
5.846531e+09,3.090508e+07,0.68715400,0.45527786,2.513734e+08,5.877436e+09,0.00528605,0.00523061,1,7.481451e-07,gap,0,0,1
1.932359e+08,1.719206e+06,0.68716699,0.45525035,1.134652e+07,1.949551e+08,0.00889693,0.00874071,1,2.255481e-05,gap,0,0,1
2.292146e+08,4.248878e+07,0.68719202,0.45519734,8.059181e+07,2.717034e+08,0.18536681,0.13192480,1,1.618373e-05,gap,0,0,1
1.474212e+09,2.445852e+06,0.68720800,0.45516350,3.164740e+07,1.476658e+09,0.00165909,0.00165360,1,2.977788e-06,gap,0,0,1
1.180986e+06,1.180986e+06,0.68733197,0.45490104,1.028108e+06,2.361972e+06,1.00000000,0.25000000,1,1.861654e-03,lisa,0,1,0
6.067744e+09,1.180986e+06,0.68735802,0.45484590,3.601976e+07,6.068925e+09,0.00019463,0.00019456,1,7.245393e-07,gap,0,0,1
3.103528e+07,2.142028e+07,0.68735802,0.45484590,2.236919e+07,5.245556e+07,0.69019129,0.24160046,1,8.382667e-05,gap,0,0,1
5.189637e+07,5.632669e+06,0.68755502,0.45442906,1.341323e+07,5.752904e+07,0.10853686,0.08832364,1,7.643400e-05,gap,0,0,1
1.673590e+07,2.267877e+06,0.68756098,0.45441645,4.918052e+06,1.900378e+07,0.13550971,0.10509661,1,2.313843e-04,lisa,0,1,0
2.097800e+08,3.354089e+07,0.68756098,0.45441645,6.779026e+07,2.433209e+08,0.15988602,0.11884471,1,1.807151e-05,gap,0,0,1
1.732138e+07,1.180986e+06,0.68756098,0.45441645,3.412329e+06,1.850237e+07,0.06818083,0.05975479,1,2.376547e-04,lisa,0,1,0
4.643578e+09,2.361972e+06,0.68767899,0.45416686,4.905257e+07,4.645940e+09,0.00050865,0.00050814,1,9.464554e-07,gap,0,0,1
6.123103e+09,1.416770e+06,0.68775201,0.45401247,4.032256e+07,6.124520e+09,0.00023138,0.00023127,1,7.179624e-07,gap,0,0,1
3.550369e+09,1.180986e+06,0.68775898,0.45399774,2.906882e+07,3.551550e+09,0.00033264,0.00033242,1,1.238100e-06,gap,0,0,1
5.973443e+06,1.383267e+06,0.68777800,0.45395753,2.382000e+06,7.356710e+06,0.23156947,0.15267343,1,5.977094e-04,lisa,0,1,0
1.810747e+06,1.463277e+06,0.68780297,0.45390474,1.415449e+06,3.274024e+06,0.80810682,0.24718414,1,1.343049e-03,lisa,0,1,0
1.932935e+08,5.239681e+07,0.68796903,0.45355380,8.418518e+07,2.456903e+08,0.27107383,0.16778226,1,1.789723e-05,gap,0,0,1
2.112784e+07,5.220195e+06,0.68798101,0.45352849,8.737264e+06,2.634804e+07,0.24707661,0.15887127,1,1.668881e-04,lisa,0,1,0
2.361972e+06,1.181001e+06,0.68804502,0.45339327,1.436949e+06,3.542973e+06,0.50000635,0.22222316,1,1.241097e-03,lisa,0,1,0
1.296857e+08,5.342870e+07,0.68817198,0.45312513,7.109769e+07,1.831144e+08,0.41198606,0.20664348,1,2.401327e-05,gap,0,0,1
2.642545e+08,2.596014e+08,0.68826199,0.45293510,2.280107e+08,5.238559e+08,0.98239160,0.24998028,1,8.393863e-06,gap,0,0,1
6.197564e+08,2.611190e+08,0.68836403,0.45271972,3.439163e+08,8.808754e+08,0.42132522,0.20855977,1,4.991824e-06,gap,0,0,1
1.498140e+08,6.740774e+07,0.68836701,0.45271343,8.613440e+07,2.172217e+08,0.44994286,0.21402061,1,2.024279e-05,gap,0,0,1
4.302893e+06,2.298524e+06,0.68838900,0.45266702,2.711430e+06,6.601417e+06,0.53418107,0.22695265,1,6.660956e-04,lisa,0,1,0
1.087414e+09,1.595778e+06,0.68838900,0.45266702,2.168773e+07,1.089010e+09,0.00146750,0.00146320,1,4.037773e-06,gap,0,0,1
6.228107e+08,2.022557e+06,0.68838900,0.45266702,1.999868e+07,6.248333e+08,0.00324747,0.00322648,1,7.037357e-06,gap,0,0,1
2.736463e+07,2.222660e+06,0.68838900,0.45266702,5.973330e+06,2.958729e+07,0.08122383,0.06947879,1,1.486170e-04,lisa,0,1,0
2.028639e+08,2.592102e+06,0.68857402,0.45227669,1.479007e+07,2.054560e+08,0.01277754,0.01245716,1,2.140203e-05,gap,0,0,1
4.149705e+09,1.180986e+06,0.68878400,0.45183396,3.094062e+07,4.150886e+09,0.00028460,0.00028443,1,1.059334e-06,gap,0,0,1
5.972468e+08,2.001801e+08,0.68882900,0.45173911,2.925544e+08,7.974269e+08,0.33517149,0.18801520,1,5.514204e-06,gap,0,0,1
7.540714e+07,9.862622e+06,0.68919200,0.45097447,2.171120e+07,8.526976e+07,0.13079162,0.10228566,1,5.156781e-05,gap,0,0,1
6.091792e+09,1.425322e+06,0.68919200,0.45097447,4.038550e+07,6.093217e+09,0.00023397,0.00023386,1,7.216507e-07,gap,0,0,1
1.886212e+08,1.901432e+07,0.68920499,0.45094713,4.670275e+07,2.076355e+08,0.10080691,0.08318940,1,2.117737e-05,gap,0,0,1
3.655506e+06,1.458181e+06,0.68923098,0.45089241,1.969285e+06,5.113687e+06,0.39889991,0.20384058,1,8.598834e-04,lisa,0,1,0
5.196900e+08,4.862208e+07,0.68939602,0.45054507,1.232053e+08,5.683121e+08,0.09355978,0.07823555,1,7.737254e-06,gap,0,0,1
1.792663e+08,1.701299e+06,0.68939602,0.45054507,1.094076e+07,1.809676e+08,0.00949034,0.00931274,1,2.429813e-05,gap,0,0,1
2.785223e+08,5.742781e+06,0.68940902,0.45051772,2.701747e+07,2.842651e+08,0.02061875,0.01979407,1,1.546857e-05,gap,0,0,1
1.220548e+08,8.188205e+07,0.68959099,0.45013496,8.668561e+07,2.039368e+08,0.67086301,0.24029911,1,2.156145e-05,gap,0,0,1
2.893859e+08,1.503130e+08,0.68959397,0.45012869,1.796608e+08,4.396989e+08,0.51942061,0.22498997,1,1.000042e-05,gap,0,0,1
9.851889e+08,1.623384e+06,0.68979800,0.44969977,2.106287e+07,9.868123e+08,0.00164779,0.00164237,1,4.455938e-06,gap,0,0,1
1.593578e+07,3.646826e+06,0.69000900,0.44925646,6.312464e+06,1.958261e+07,0.22884515,0.15154702,1,2.245449e-04,lisa,0,1,0
3.310658e+08,1.889120e+06,0.69002199,0.44922918,1.490141e+07,3.329549e+08,0.00570618,0.00564161,1,1.320652e-05,gap,0,0,1
3.390626e+07,1.548967e+06,0.69020700,0.44884071,5.275422e+06,3.545523e+07,0.04568381,0.04177933,1,1.240205e-04,gap,0,0,1
3.552893e+09,2.287260e+06,0.69021302,0.44882807,4.322811e+07,3.555180e+09,0.00064377,0.00064295,1,1.236836e-06,gap,0,0,1
2.564393e+07,3.628801e+06,0.69022602,0.44880079,7.726023e+06,2.927273e+07,0.14150721,0.10859786,1,1.502140e-04,lisa,0,1,0
1.006244e+09,1.256141e+07,0.69041198,0.44841056,7.234804e+07,1.018805e+09,0.01248346,0.01217753,1,4.316010e-06,gap,0,0,1
4.796944e+08,1.180986e+06,0.69041800,0.44839793,1.304725e+07,4.808754e+08,0.00246195,0.00244988,1,9.144104e-06,gap,0,0,1
4.330824e+06,2.366489e+06,0.69043100,0.44837066,2.762008e+06,6.697313e+06,0.54642927,0.22849349,1,6.565580e-04,lisa,0,1,0
2.181754e+08,1.546693e+06,0.69045597,0.44831828,1.118282e+07,2.197221e+08,0.00708922,0.00698976,1,2.001244e-05,gap,0,0,1
6.049380e+06,1.829451e+06,0.69045597,0.44831828,2.799798e+06,7.878831e+06,0.30241959,0.17828224,1,5.580999e-04,lisa,0,1,0
1.851535e+08,9.389696e+07,0.69061601,0.44798265,1.134942e+08,2.790505e+08,0.50713035,0.22326363,1,1.575763e-05,gap,0,0,1
4.032610e+07,2.766032e+07,0.69061601,0.44798265,2.897221e+07,6.798642e+07,0.68591607,0.24132320,1,6.467725e-05,gap,0,0,1
5.154901e+06,2.451240e+06,0.69062197,0.44797015,3.053028e+06,7.606141e+06,0.47551641,0.21841246,1,5.781085e-04,lisa,0,1,0
3.446678e+06,1.282464e+06,0.69066101,0.44788831,1.787768e+06,4.729142e+06,0.37208698,0.19764289,1,9.298039e-04,lisa,0,1,0
1.645896e+06,1.543785e+06,0.69066101,0.44788831,1.387535e+06,3.189681e+06,0.93796024,0.24974379,1,1.378563e-03,lisa,0,1,0
9.280942e+08,1.267490e+06,0.69081402,0.44756761,1.772903e+07,9.293617e+08,0.00136569,0.00136197,1,4.731392e-06,gap,0,0,1
6.093563e+09,1.180986e+06,0.69082701,0.44754039,3.608100e+07,6.094744e+09,0.00019381,0.00019373,1,7.214700e-07,gap,0,0,1
4.033983e+06,3.074594e+06,0.69082701,0.44754039,3.060248e+06,7.108577e+06,0.76217327,0.24544630,1,6.185731e-04,lisa,0,1,0
6.327192e+06,5.443755e+06,0.69086498,0.44746083,5.106266e+06,1.177095e+07,0.86037455,0.24859179,1,3.735617e-04,lisa,0,1,0
7.721022e+08,1.105028e+08,0.69088900,0.44741051,2.341400e+08,8.826050e+08,0.14311940,0.10952552,1,4.982042e-06,gap,0,0,1
3.011204e+07,3.971405e+06,0.69103199,0.44711101,8.711680e+06,3.408344e+07,0.13188761,0.10294313,1,1.290120e-04,gap,0,0,1
3.222395e+08,1.570475e+06,0.69104397,0.44708592,1.319678e+07,3.238100e+08,0.00487363,0.00482647,1,1.357949e-05,gap,0,0,1
